,age,date,operation_type,current_amount,monthly_income,available_credit,transaction_amount
13976,37,2023-09-18,T,24713.465497515404,18602.0,82232.70930398694,7093.077447642596
13977,40,2023-09-12,T,31644.16329008886,1850.0,73509.97696366551,5750.19352068304
13978,25,2023-11-03,T,7103.051484631618,19421.0,67814.27821454553,4594.270038572632
13979,33,2023-09-24,T,41612.70823976405,5227.0,2000.0,8592.067934950534
13980,39,2023-11-12,T,47021.63822097652,15003.0,78529.28506880862,4492.972597560052
13981,32,2023-10-01,T,32194.86699247775,11487.0,2000.0,5337.390717015073
13982,39,2023-11-28,R,18807.83455668373,0.0,31041.929127588835,6249.07985866702
13983,32,2023-10-09,T,48224.30462817184,19842.0,2000.0,5574.42909436138
13984,33,2023-11-05,P,38474.59913638678,0.0,2000.0,5502.0234606545955
13985,44,2023-10-01,R,35888.07217412299,9636.0,36244.55570539516,1478.892410105871
13986,44,2023-10-01,P,28225.27733100359,388.0,71346.01271578386,3615.4448486570072
13987,38,2023-09-18,R,18835.478875895646,1548.0,118232.97930147195,4791.812151661179
13988,41,2023-09-19,P,36718.83996493282,21646.0,112880.23086998395,7861.069139671932
13989,27,2023-11-14,P,19579.321638209763,14495.0,44275.86141133479,6740.415717028973
13990,40,2023-10-28,R,33825.230233839095,19013.0,56249.33430989419,4956.067315552136
13991,55,2023-09-25,P,21042.278737336834,0.0,2000.0,5140.34111795156
13992,46,2023-11-19,T,41653.829979347924,9316.0,2000.0,8446.509080906988
13993,53,2023-10-07,R,28632.536370710317,4766.0,40276.027999536025,2792.0218246215786
13994,33,2023-09-11,R,12597.868258628758,11993.0,2000.0,6529.813299587538
13995,37,2023-10-08,P,47493.03151368613,17598.0,42348.90664993347,1321.1598135329637
13996,39,2023-11-14,T,38251.83653359186,14834.0,2000.0,7559.610958382616
13997,37,2023-11-17,R,28401.63230773541,14790.0,2000.0,3215.9838334721326
13998,40,2023-11-22,R,42001.15522462182,15790.0,2000.0,2467.368797008819
13999,45,2023-10-28,T,53085.63482202741,1414.0,2000.0,5266.501391515544
14000,44,2023-10-25,P,20597.361595405113,16643.0,121380.94432092247,1558.9248107112057
14001,48,2023-11-29,R,36759.33571201073,16137.0,2000.0,4358.589534119374
14002,27,2023-11-01,R,16239.541782754945,3743.0,24702.70714355736,5343.645815973795
14003,34,2023-10-28,R,30814.881702866845,0.0,2000.0,5083.870238352193
14004,41,2023-09-25,P,33610.68601804411,25169.0,2000.0,7319.177669935443
14005,35,2023-11-12,T,30310.348501713706,0.0,50338.88574015261,4088.6783157897885
14006,45,2023-11-13,R,35016.55265506092,11792.0,82991.2825498039,956.0833493846139
14007,36,2023-09-30,P,21499.386064130915,4320.0,2000.0,5885.1075716617615
14008,29,2023-09-01,T,35283.15046120949,11075.0,2000.0,6735.747428994704
14009,50,2023-11-17,P,29490.44903921912,13372.0,2000.0,6023.509032414276
14010,37,2023-09-18,R,25621.80280963894,12756.0,200000.0,4800.955347357754
14011,58,2023-10-28,P,25304.214478449725,7372.0,2000.0,4103.519552966185
14012,42,2023-09-30,P,31968.5304991407,23058.0,2000.0,5410.621909753205
14013,50,2023-10-06,T,23469.581186061965,8129.0,2000.0,4799.537564040937
14014,33,2023-10-02,R,39926.505585475126,14708.0,4858.975640667756,2297.8295469863524
14015,36,2023-11-29,P,39508.809081031,13412.0,49903.25896337892,6896.537417640011
14016,31,2023-10-20,T,29804.449785735294,14790.0,2000.0,6648.122188173075
14017,28,2023-10-03,T,40256.58308225528,9902.0,2000.0,2042.744809773581
14018,34,2023-10-28,T,7373.380218559796,0.0,2000.0,8723.835428715181
14019,55,2023-10-10,T,19959.17909776263,0.0,103338.95157464981,7388.680492613144
14020,44,2023-11-11,R,38214.309289982906,11446.0,2000.0,7622.323607140944
14021,34,2023-11-28,P,27645.499958219705,4429.0,2000.0,5243.4349238222385
14022,55,2023-10-13,T,37687.702685959,26799.0,124042.82506679696,4111.4752418957
14023,38,2023-09-18,P,26490.949951970164,13427.0,108069.76013684188,5170.866433993419
14024,35,2023-10-04,R,38104.61473421758,19435.0,30090.98514061684,3810.893641860331
14025,32,2023-09-09,T,33401.41575430857,19918.0,4907.5945559505535,791.4085904012627
14026,41,2023-09-25,R,38352.709582302756,14372.0,5264.665402056143,6744.21560545753
14027,45,2023-10-06,T,25281.07778817377,9372.0,2000.0,4791.726018708702
14028,37,2023-11-05,R,14744.234078873436,9179.0,121227.2234323543,6342.5507858746205
14029,54,2023-10-06,T,18727.58491111294,23659.0,70568.94888541434,4576.534798135518
14030,25,2023-09-20,P,51620.13000465381,15193.0,126710.75428324967,4959.474370524223
14031,50,2023-11-17,R,28111.590023011966,7670.0,10694.152103734297,6039.998952882153
14032,34,2023-11-26,R,27313.9145000341,15581.0,2000.0,5441.185376226409
14033,23,2023-09-04,R,24736.726045234624,13343.0,2000.0,4741.277894909856
14034,40,2023-10-02,P,19928.69684877456,0.0,40370.92333417656,3397.973283089129
14035,39,2023-10-21,T,40247.30243110735,7652.0,2000.0,4094.659367743062
14036,52,2023-11-20,P,29575.1850058172,483.0,2000.0,2906.8088906334706
14037,55,2023-11-06,T,31314.494932865313,17355.0,50039.53909480266,3916.3406919681433
14038,55,2023-11-01,T,22048.72996178983,5189.0,51517.66888760744,4455.093750520047
14039,38,2023-09-10,P,47042.570503406896,3080.0,54115.18522577279,3323.8355347662996
14040,27,2023-10-07,R,35035.88435480616,8586.0,2000.0,7739.51934179642
14041,31,2023-11-23,R,16011.24688352875,11316.0,75978.73360597696,5062.054441387789
14042,50,2023-09-25,R,33419.685242756255,10808.0,90300.6352910969,4200.6979380561515
14043,42,2023-10-26,T,40113.57051295028,13072.0,2000.0,4293.937649560155
14044,36,2023-11-01,P,40598.60325449673,13541.0,33935.489332821686,4426.324991690697
14045,36,2023-09-03,R,25061.629111783797,3850.0,28104.857298054674,6155.605775718907
14046,49,2023-09-09,R,32680.012467425302,12258.0,2000.0,5624.372825222968
14047,32,2023-09-27,R,31108.52259515854,11847.0,2000.0,4525.581356412746
14048,35,2023-09-14,T,35984.612350075695,14427.0,2000.0,8668.573871032502
14049,58,2023-10-13,T,38841.280414773166,2029.0,2000.0,8023.5085130279995
14050,30,2023-09-27,P,33851.806852370864,10833.0,28270.52236393408,4851.452832034716
14051,34,2023-11-23,P,26371.16061534458,2443.0,2000.0,5554.771898392235
14052,33,2023-09-29,R,29129.019813541778,6701.0,166273.13546470486,5839.7918673861595
14053,52,2023-11-21,T,16276.665084527844,22717.0,2000.0,5683.6235961026705
14054,51,2023-09-08,P,33423.4103153037,33110.0,117492.65824658307,8907.48390964889
14055,50,2023-10-23,T,22247.752079454156,13893.0,2856.029865368483,5393.371004473405
14056,46,2023-09-08,P,37353.164274325536,3716.0,2000.0,7483.589118156752
14057,34,2023-10-28,P,33608.93466733211,17322.0,40927.66270569568,7552.681164238685
14058,31,2023-09-14,R,43087.71888266947,13303.0,155567.09618082433,6769.441302498455
14059,49,2023-10-28,T,32811.91218849156,14767.0,47999.7473297267,3774.528717835872
14060,22,2023-09-12,R,32972.34588412515,9016.0,2000.0,6940.151291684489
14061,47,2023-09-07,P,39023.02945325829,21757.0,74008.38293727273,8400.69744181258
14062,41,2023-10-22,T,40640.145970604615,7919.0,200000.0,3868.439003496598
14063,22,2023-09-24,R,26478.288932607647,28504.0,2000.0,6153.003362965647
14064,28,2023-10-28,R,22210.515207775472,11689.0,2000.0,3709.357491401517
14065,53,2023-09-06,R,19004.738894472437,6572.0,45147.3116901724,8354.71557267537
14066,46,2023-09-13,R,31352.746952337715,27067.0,2000.0,4289.525172629295
14067,38,2023-10-25,P,44833.082086016104,10582.0,2000.0,4088.2698161943863
14068,29,2023-11-27,R,35078.3483429426,15406.0,78598.3693400687,4965.921666480182
14069,41,2023-10-03,R,33631.787718440195,10478.0,2000.0,8100.09195355526
14070,39,2023-11-06,T,35770.79367974613,13725.0,28528.624843033875,2914.314309970125
14071,45,2023-11-23,R,34153.79164322385,9001.0,2000.0,8688.541654635379
14072,44,2023-09-10,P,38986.4597198165,13738.0,2000.0,4747.213497438227
14073,30,2023-09-08,P,38645.12998721925,8808.0,2000.0,2864.996319583623
14074,45,2023-11-16,T,24676.428087108587,17808.0,110163.11191981233,4394.615626099829
14075,38,2023-09-14,T,47347.38350671121,17043.0,2000.0,4263.372678930051
14076,50,2023-11-13,P,31665.438509957978,10437.0,21153.21766445511,3068.9882092707603
14077,43,2023-10-26,P,18591.640547895528,7944.0,82342.51397415814,5624.322424984477
14078,58,2023-11-20,T,26998.811892555063,13926.0,19008.782984077297,3890.053764655524
14079,58,2023-09-17,R,28676.8734314194,4342.0,18261.72853267064,5090.808113483988
14080,41,2023-11-20,P,39831.88813112102,11263.0,2000.0,5598.537286619262
14081,38,2023-11-14,T,34049.32885613383,8627.0,71621.38835577655,6924.386852356487
14082,38,2023-10-04,R,25944.564958380623,7213.0,35415.44520234341,4698.95633334707
14083,49,2023-09-14,R,9295.751888256062,18396.0,2000.0,4394.292572834087
14084,30,2023-09-26,T,10374.244817682622,13138.0,2000.0,4874.425824469665
14085,43,2023-10-22,R,12690.506321595734,5487.0,2000.0,2700.1989096884886
14086,46,2023-10-17,T,36139.5386608801,13578.0,31445.525180118548,6308.642848891791
14087,46,2023-11-03,T,34318.59688655674,0.0,2000.0,2931.178200176338
14088,47,2023-11-09,R,14882.737511313777,0.0,114753.7486682686,4886.959777358637
14089,31,2023-09-27,T,36294.604853953,5503.0,2000.0,1617.0984669432023
14090,39,2023-09-24,R,32388.20900507075,4014.0,54056.75221056048,8647.780035141883
14091,57,2023-11-07,P,41527.2950818765,10171.0,147034.9339290543,6292.356428233822
14092,38,2023-11-24,P,18480.10105026982,15348.0,155726.370183564,3099.642439841009
14093,47,2023-10-23,R,18800.12527958784,27364.0,2000.0,6050.212647450554
14094,55,2023-11-13,R,18774.20155238542,9907.0,8766.497852414246,4510.54373504442
14095,18,2023-09-01,R,19534.12847558297,16863.0,2000.0,6800.666248559374
14096,41,2023-09-29,R,22678.244135416604,12139.0,77719.98343892692,1620.8086963703777
14097,41,2023-09-21,R,58826.68105962903,15587.0,2000.0,5955.472100346822
14098,30,2023-10-04,R,27674.78989950457,5732.0,2000.0,4652.377555195658
14099,21,2023-09-19,T,29011.745823731795,18050.0,52406.824757576695,3810.9214684694616
14100,54,2023-10-08,T,31597.019103754494,0.0,171740.04524661368,5780.0447187309055
14101,44,2023-10-18,P,29841.100931893263,19711.0,95674.60925133269,6823.253543370902
14102,62,2023-10-02,T,54524.936671980424,16284.0,2000.0,8051.26351126709
14103,32,2023-09-25,T,11784.073799740228,388.0,2000.0,4548.649963796142
14104,61,2023-09-02,T,30755.18683237516,2238.0,2000.0,2667.5013629062482
14105,43,2023-10-28,T,20735.311096270354,8298.0,2000.0,7168.805576682263
14106,43,2023-11-16,T,31849.915563052135,18312.0,2000.0,6524.185477339782
14107,52,2023-09-15,R,28290.82417289937,20641.5,2000.0,7298.7291600316175
14108,39,2023-09-26,R,36782.900933092686,0.0,2000.0,8801.865665995394
14109,54,2023-09-23,T,50323.0687702116,0.0,2000.0,8970.406761317427
14110,39,2023-09-30,P,40713.074418283,37429.5,28962.89529570282,6933.756996869184
14111,35,2023-11-26,R,18924.419663106808,0.0,52921.89183684662,4288.73609596869
14112,40,2023-09-30,T,26218.74660735084,10966.5,2000.0,6857.745184673758
14113,25,2023-09-14,R,40704.46243650593,21454.0,2000.0,8108.831199239676
14114,44,2023-09-25,R,22613.29990968592,8428.0,2000.0,4582.817981003686
14115,20,2023-10-02,R,34822.80632660264,4944.0,94454.71102688975,5974.752869617241
14116,40,2023-09-15,P,32254.89868562759,4123.5,88528.81445696366,5578.9218341419355
14117,35,2023-10-25,R,30178.79637158718,9070.0,2000.0,5758.068260574666
14118,22,2023-09-09,P,51450.11016487908,6095.0,39981.278709968814,3028.2596521535356
14119,37,2023-11-23,R,43899.401638706324,4825.0,67378.27232464432,3431.3552768474847
14120,44,2023-11-28,T,37247.55974863309,16829.0,48728.22879997021,2435.771137014591
14121,52,2023-09-11,T,37370.784638888734,0.0,2000.0,3795.5075190704156
14122,39,2023-10-19,P,33762.08935213408,3585.0,2000.0,3086.917084285815
14123,46,2023-10-03,T,10398.540058386061,9566.0,55155.33180663209,2949.967215797953
14124,41,2023-11-18,R,44543.879224925724,12740.0,30329.150595745326,7660.479281930544
14125,30,2023-10-30,R,32515.183790094812,13342.5,2000.0,4874.658855303064
14126,46,2023-09-09,R,35782.65222999934,9702.0,3379.234133567582,5154.8984011962575
14127,32,2023-11-18,R,45319.328035348066,3808.0,92689.14784337924,5427.654706815467
14128,37,2023-09-23,R,6411.496121820521,4661.0,2000.0,6767.991153052208
14129,41,2023-11-04,R,27304.95396981301,0.0,2000.0,5996.849870078371
14130,45,2023-11-05,T,28547.577752325204,0.0,164930.35639801013,8151.301915009628
14131,30,2023-09-29,R,42239.765674540904,5661.0,16665.539044527002,4159.85053570543
14132,40,2023-09-16,R,36549.09022472995,8925.0,44223.972947288865,4994.098582084351
14133,48,2023-09-04,P,48941.71294854162,8523.0,84625.6174062214,358.8917723170971
14134,45,2023-09-27,R,8926.739663350327,0.0,2000.0,6690.408919867577
14135,21,2023-09-02,R,41637.410932050356,21605.0,2000.0,7101.807112230272
14136,46,2023-09-03,T,14449.591711045781,0.0,2000.0,2979.5318566465394
14137,60,2023-11-21,P,31756.92189342866,23711.0,75382.99276205516,4909.503258629596
14138,61,2023-09-08,T,28179.575971815502,9043.0,2000.0,5548.2617591249555
14139,31,2023-09-30,T,42657.51155704956,19654.5,2000.0,4642.677057583468
14140,37,2023-09-26,T,39872.69638566094,17534.0,2000.0,4632.077220353674
14141,47,2023-11-04,T,20182.7348595334,0.0,63676.03046793543,1448.049307464174
14142,62,2023-10-01,R,42751.15759408215,8511.0,2000.0,2946.1635715676243
14143,55,2023-10-12,R,31314.857032102795,0.0,2000.0,4543.0709867388705
14144,41,2023-11-26,P,28530.3058694662,11913.0,81028.53847897837,2589.5646096324326
14145,53,2023-10-11,P,32591.4905255678,0.0,12316.81776697408,3272.6913009423834
14146,37,2023-09-14,T,44680.059249926126,17043.0,8314.143702191644,5612.070944653729
14147,44,2023-11-02,P,36523.72433485955,8241.0,2000.0,3368.850415800379
14148,47,2023-11-04,P,37138.64969266512,1676.0,6661.179858894897,2819.1767862511815
14149,49,2023-10-30,R,41190.60997756389,10482.0,10329.649953788878,2715.1720976774204
14150,21,2023-11-06,T,25829.80207479989,10683.0,2000.0,1083.1943739964463
14151,38,2023-10-22,T,34376.70535289205,0.0,2000.0,6706.945491797137
14152,48,2023-11-02,T,26230.16022366716,10354.0,2000.0,5474.297957229598
14153,62,2023-09-12,P,36684.179378416346,13744.0,98731.24105545355,7883.07913259908
14154,32,2023-10-28,T,42869.011369182444,7048.0,2000.0,4799.934978169369
14155,47,2023-11-20,R,37358.68331402988,7945.0,2000.0,5731.4798570116
14156,38,2023-10-11,P,22263.999894904686,18278.0,2000.0,2913.5923996174743
14157,43,2023-10-14,T,16946.290864016108,13096.0,2000.0,7522.133235516925
14158,43,2023-10-05,P,17357.826362921485,13520.0,9308.855777041856,5423.278231260943
14159,54,2023-09-30,R,28849.750036511676,0.0,68813.46767568678,2843.553456053623
14160,31,2023-10-26,T,12851.938001363502,19366.0,2000.0,6077.395328436519
14161,29,2023-10-17,P,30338.984250034344,13509.0,64521.15045085029,5668.833034356577
14162,49,2023-09-10,P,32648.611174412003,5705.0,9066.495285860485,3556.7024187544125
14163,42,2023-11-26,T,21497.79349725097,111.0,2000.0,4161.014291622545
14164,28,2023-10-14,T,24427.034822465335,0.0,21368.47823550843,3449.4262850601417
14165,26,2023-11-07,T,22094.69874871146,11087.0,2000.0,6502.142956771553
14166,35,2023-11-24,P,32584.498778004832,4029.0,75311.61361596597,5563.318001019337
14167,61,2023-11-22,P,42238.06922893436,13550.0,2000.0,5968.189162362614
14168,18,2023-10-12,R,28045.265006710433,12437.0,12239.274170155486,1323.1896521029284
14169,62,2023-11-27,R,29018.182360740462,9252.0,2000.0,3957.9577906822133
14170,29,2023-09-11,T,40094.824575545594,10040.0,23079.30035838302,5344.903736281556
14171,50,2023-10-13,T,33234.801892124924,24296.0,68500.65368805811,5973.48572847409
14172,28,2023-09-11,R,22140.287926515215,19495.0,131769.35935789862,5523.7427642258
14173,57,2023-09-30,T,11983.45846343834,11770.5,2000.0,6184.572976413592
14174,36,2023-10-14,R,13033.111552039776,15977.0,2000.0,7535.344835276277
14175,34,2023-09-26,P,11920.142816994041,14388.0,2000.0,8586.303849640653
14176,36,2023-09-17,R,31248.7156807232,24931.0,112823.57627954768,4545.69088562673
14177,44,2023-10-08,P,31418.334233704172,15331.0,102505.13509762494,6697.6155645875915
14178,27,2023-10-29,T,47662.65483537309,6052.0,2000.0,4981.998391596631
14179,42,2023-09-13,T,27613.79949189448,1808.0,2000.0,2257.007569075158
14180,46,2023-10-26,P,24970.22464671187,17169.0,2000.0,6795.58188195017
14181,44,2023-10-10,T,42486.723389833125,7601.0,24348.204519166822,7710.819153796589
14182,30,2023-09-19,R,21088.32372171563,11144.0,2000.0,719.5195358928568
14183,38,2023-09-14,T,30349.788000798824,13731.0,2000.0,6556.9314309017445
14184,43,2023-09-16,R,24340.439760827696,5579.0,2000.0,2922.569732200156
14185,36,2023-10-21,R,29105.890279028652,15413.0,2000.0,3835.755179554861
14186,29,2023-11-29,P,32396.037475818997,0.0,2000.0,3793.6194017060607
14187,44,2023-09-10,T,40719.11059180036,10609.0,86491.8062489791,1922.9670126701876
14188,46,2023-09-23,P,24439.63369097621,10934.0,34823.409827476695,4389.534016829296
14189,38,2023-11-26,T,29982.098040317305,7906.0,2000.0,6243.585966416709
14190,43,2023-09-19,P,39698.78823679417,6138.0,76145.32582810624,2906.0019510812663
14191,31,2023-10-06,T,35583.80889509052,18348.0,2000.0,3912.2323816250455
14192,41,2023-09-29,T,38129.54558016603,17604.0,34849.63663529266,6959.688299905315
14193,28,2023-11-16,R,22992.534544192902,25974.0,58389.34619548756,6982.529015445618
14194,42,2023-09-29,R,21257.595101648323,30830.0,2000.0,6581.583802423127
14195,51,2023-11-17,P,26720.65774122785,6110.0,2000.0,7644.929932561991
14196,37,2023-10-15,T,46548.099166063716,25843.5,2000.0,6808.170087862993
14197,49,2023-10-18,T,48380.56431650517,6399.0,77352.9255129974,7619.515632214974
14198,38,2023-11-28,R,20865.48682124834,0.0,92333.54457892438,7542.5280634098635
14199,36,2023-10-19,P,37261.853046168115,0.0,98411.32802980702,7226.6271636135925
14200,35,2023-10-29,R,26883.25113117693,20306.0,2000.0,3819.364050517833
14201,29,2023-09-05,P,19301.28009570916,796.0,20672.875534383355,5508.654715206345
14202,34,2023-10-04,T,28619.24438015391,3910.0,19031.351183704297,5156.028515338001
14203,55,2023-09-27,P,35934.44839688485,28953.0,35617.9889269237,6365.32428631682
14204,48,2023-09-29,T,31731.349403087213,8844.0,2000.0,6998.849751517008
14205,19,2023-10-12,R,21373.589423562567,5592.0,2000.0,2686.8263355818226
14206,31,2023-11-08,R,36952.37053475504,19103.0,2000.0,5506.009593329784
14207,21,2023-10-24,P,15382.81056315828,24300.0,2000.0,5259.707393515567
14208,21,2023-10-19,R,33820.986572572125,13099.0,2000.0,7919.056248603956
14209,39,2023-10-27,R,37758.735719433804,0.0,2000.0,4822.3899836866
14210,31,2023-09-02,R,44303.7326228893,0.0,3842.20975272312,5083.220422308896
14211,60,2023-09-28,T,20840.53317011964,11597.0,2000.0,1847.8524537166682
14212,49,2023-10-12,R,27550.985436972176,21341.0,65896.8042730206,4923.888481537526
14213,47,2023-09-02,R,22382.94082867291,22085.0,103648.16796102305,4940.551340227034
